"","CONUS_SCLA","CONUS_EVH","CONUS_EVC","CONUS_EVT","LC16_BPS_2","VALUE","COUNT","CONUS_MZ_0","BPS_MODEL","BPS_NAME","EVT_NAME","EVT_LF","EVT_PHYS","COVER","HEIGHT","SCLASS"
"3225",2,130,149,7063,759,6380,68,1,"11780_1_2_7","North Pacific Hypermaritime Western Red-cedar-Western Hemlock Forest","North Pacific Broadleaf Landslide Forest","Tree","Hardwood","Tree Cover = 49%","Tree Height = 30 meters","B"
"3226",2,128,162,9170,759,3743,134,1,"11780_1_2_7","North Pacific Hypermaritime Western Red-cedar-Western Hemlock Forest","North Pacific Lowland Mixed Hardwood-Conifer Forest","Tree","Conifer-Hardwood","Tree Cover = 62%","Tree Height = 28 meters","B"
"3227",2,127,164,7037,726,8407,1820,1,"10390_1_2_3_7","North Pacific Maritime Mesic-Wet Douglas-fir-Western Hemlock Forest","North Pacific Maritime Dry-Mesic Douglas-fir-Western Hemlock Forest","Tree","Conifer","Tree Cover = 64%","Tree Height = 27 meters","B"
"3228",2,120,139,9170,759,5554,40,1,"11780_1_2_7","North Pacific Hypermaritime Western Red-cedar-Western Hemlock Forest","North Pacific Lowland Mixed Hardwood-Conifer Forest","Tree","Conifer-Hardwood","Tree Cover = 39%","Tree Height = 20 meters","B"
"3229",2,128,174,7039,726,13,6813,1,"10390_1_2_3_7","North Pacific Maritime Mesic-Wet Douglas-fir-Western Hemlock Forest","North Pacific Maritime Mesic-Wet Douglas-fir-Western Hemlock Forest","Tree","Conifer","Tree Cover = 74%","Tree Height = 28 meters","B"
"3230",2,111,131,7063,759,1818,411,1,"11780_1_2_7","North Pacific Hypermaritime Western Red-cedar-Western Hemlock Forest","North Pacific Broadleaf Landslide Forest","Tree","Hardwood","Tree Cover = 31%","Tree Height = 11 meters","B"
"3231",2,130,167,7035,759,975,47,1,"11780_1_2_7","North Pacific Hypermaritime Western Red-cedar-Western Hemlock Forest","North Pacific Dry Douglas-fir-(Madrone) Forest and Woodland","Tree","Conifer","Tree Cover = 67%","Tree Height = 30 meters","B"
"3232",2,130,165,7035,759,570,30,1,"11780_1_2_7","North Pacific Hypermaritime Western Red-cedar-Western Hemlock Forest","North Pacific Dry Douglas-fir-(Madrone) Forest and Woodland","Tree","Conifer","Tree Cover = 65%","Tree Height = 30 meters","B"
"3233",2,120,164,7035,759,2496,18,1,"11780_1_2_7","North Pacific Hypermaritime Western Red-cedar-Western Hemlock Forest","North Pacific Dry Douglas-fir-(Madrone) Forest and Woodland","Tree","Conifer","Tree Cover = 64%","Tree Height = 20 meters","B"
"3234",2,128,160,7037,726,9831,433,1,"10390_1_2_3_7","North Pacific Maritime Mesic-Wet Douglas-fir-Western Hemlock Forest","North Pacific Maritime Dry-Mesic Douglas-fir-Western Hemlock Forest","Tree","Conifer","Tree Cover = 60%","Tree Height = 28 meters","B"
"3235",2,128,169,9170,726,5650,792,1,"10390_1_2_3_7","North Pacific Maritime Mesic-Wet Douglas-fir-Western Hemlock Forest","North Pacific Lowland Mixed Hardwood-Conifer Forest","Tree","Conifer-Hardwood","Tree Cover = 69%","Tree Height = 28 meters","B"
"3236",2,130,153,7063,759,2182,44,1,"11780_1_2_7","North Pacific Hypermaritime Western Red-cedar-Western Hemlock Forest","North Pacific Broadleaf Landslide Forest","Tree","Hardwood","Tree Cover = 53%","Tree Height = 30 meters","B"
"3237",2,121,170,7039,759,4783,1944,1,"11780_1_2_7","North Pacific Hypermaritime Western Red-cedar-Western Hemlock Forest","North Pacific Maritime Mesic-Wet Douglas-fir-Western Hemlock Forest","Tree","Conifer","Tree Cover = 70%","Tree Height = 21 meters","B"
"3238",2,130,173,9170,726,3951,1203,1,"10390_1_2_3_7","North Pacific Maritime Mesic-Wet Douglas-fir-Western Hemlock Forest","North Pacific Lowland Mixed Hardwood-Conifer Forest","Tree","Conifer-Hardwood","Tree Cover = 73%","Tree Height = 30 meters","B"
"3239",2,129,165,7037,759,4106,239,1,"11780_1_2_7","North Pacific Hypermaritime Western Red-cedar-Western Hemlock Forest","North Pacific Maritime Dry-Mesic Douglas-fir-Western Hemlock Forest","Tree","Conifer","Tree Cover = 65%","Tree Height = 29 meters","B"
"3240",2,125,160,7039,759,1654,357,1,"11780_1_2_7","North Pacific Hypermaritime Western Red-cedar-Western Hemlock Forest","North Pacific Maritime Mesic-Wet Douglas-fir-Western Hemlock Forest","Tree","Conifer","Tree Cover = 60%","Tree Height = 25 meters","B"
"3241",2,130,171,7037,726,5568,4284,1,"10390_1_2_3_7","North Pacific Maritime Mesic-Wet Douglas-fir-Western Hemlock Forest","North Pacific Maritime Dry-Mesic Douglas-fir-Western Hemlock Forest","Tree","Conifer","Tree Cover = 71%","Tree Height = 30 meters","B"
"3242",2,125,167,7039,726,3376,5856,1,"10390_1_2_3_7","North Pacific Maritime Mesic-Wet Douglas-fir-Western Hemlock Forest","North Pacific Maritime Mesic-Wet Douglas-fir-Western Hemlock Forest","Tree","Conifer","Tree Cover = 67%","Tree Height = 25 meters","B"
"3243",2,121,164,7063,759,470,2826,1,"11780_1_2_7","North Pacific Hypermaritime Western Red-cedar-Western Hemlock Forest","North Pacific Broadleaf Landslide Forest","Tree","Hardwood","Tree Cover = 64%","Tree Height = 21 meters","B"
"3244",2,129,156,9170,759,1482,47,1,"11780_1_2_7","North Pacific Hypermaritime Western Red-cedar-Western Hemlock Forest","North Pacific Lowland Mixed Hardwood-Conifer Forest","Tree","Conifer-Hardwood","Tree Cover = 56%","Tree Height = 29 meters","B"
"3245",2,130,170,7039,726,57,2143,1,"10390_1_2_3_7","North Pacific Maritime Mesic-Wet Douglas-fir-Western Hemlock Forest","North Pacific Maritime Mesic-Wet Douglas-fir-Western Hemlock Forest","Tree","Conifer","Tree Cover = 70%","Tree Height = 30 meters","B"
"3246",2,129,174,9170,726,6578,526,1,"10390_1_2_3_7","North Pacific Maritime Mesic-Wet Douglas-fir-Western Hemlock Forest","North Pacific Lowland Mixed Hardwood-Conifer Forest","Tree","Conifer-Hardwood","Tree Cover = 74%","Tree Height = 29 meters","B"
"3247",2,130,152,9170,759,4156,171,1,"11780_1_2_7","North Pacific Hypermaritime Western Red-cedar-Western Hemlock Forest","North Pacific Lowland Mixed Hardwood-Conifer Forest","Tree","Conifer-Hardwood","Tree Cover = 52%","Tree Height = 30 meters","B"
"3248",2,128,151,7063,759,108,761,1,"11780_1_2_7","North Pacific Hypermaritime Western Red-cedar-Western Hemlock Forest","North Pacific Broadleaf Landslide Forest","Tree","Hardwood","Tree Cover = 51%","Tree Height = 28 meters","B"
"3249",2,130,159,9170,759,2995,158,1,"11780_1_2_7","North Pacific Hypermaritime Western Red-cedar-Western Hemlock Forest","North Pacific Lowland Mixed Hardwood-Conifer Forest","Tree","Conifer-Hardwood","Tree Cover = 59%","Tree Height = 30 meters","B"
"3250",2,129,174,7035,759,946,261,1,"11780_1_2_7","North Pacific Hypermaritime Western Red-cedar-Western Hemlock Forest","North Pacific Dry Douglas-fir-(Madrone) Forest and Woodland","Tree","Conifer","Tree Cover = 74%","Tree Height = 29 meters","B"
"3251",2,121,150,9170,759,237,226,1,"11780_1_2_7","North Pacific Hypermaritime Western Red-cedar-Western Hemlock Forest","North Pacific Lowland Mixed Hardwood-Conifer Forest","Tree","Conifer-Hardwood","Tree Cover = 50%","Tree Height = 21 meters","B"
"3252",2,128,149,7037,759,2533,37,1,"11780_1_2_7","North Pacific Hypermaritime Western Red-cedar-Western Hemlock Forest","North Pacific Maritime Dry-Mesic Douglas-fir-Western Hemlock Forest","Tree","Conifer","Tree Cover = 49%","Tree Height = 28 meters","B"
"3253",2,129,162,7039,759,1273,178,1,"11780_1_2_7","North Pacific Hypermaritime Western Red-cedar-Western Hemlock Forest","North Pacific Maritime Mesic-Wet Douglas-fir-Western Hemlock Forest","Tree","Conifer","Tree Cover = 62%","Tree Height = 29 meters","B"
"3254",2,128,140,7063,759,1862,77,1,"11780_1_2_7","North Pacific Hypermaritime Western Red-cedar-Western Hemlock Forest","North Pacific Broadleaf Landslide Forest","Tree","Hardwood","Tree Cover = 40%","Tree Height = 28 meters","B"
"3255",2,129,172,7035,726,6170,192,1,"10390_1_2_3_7","North Pacific Maritime Mesic-Wet Douglas-fir-Western Hemlock Forest","North Pacific Dry Douglas-fir-(Madrone) Forest and Woodland","Tree","Conifer","Tree Cover = 72%","Tree Height = 29 meters","B"
"3256",2,129,168,7039,726,5510,1953,1,"10390_1_2_3_7","North Pacific Maritime Mesic-Wet Douglas-fir-Western Hemlock Forest","North Pacific Maritime Mesic-Wet Douglas-fir-Western Hemlock Forest","Tree","Conifer","Tree Cover = 68%","Tree Height = 29 meters","B"
"3257",2,119,168,7063,759,873,1680,1,"11780_1_2_7","North Pacific Hypermaritime Western Red-cedar-Western Hemlock Forest","North Pacific Broadleaf Landslide Forest","Tree","Hardwood","Tree Cover = 68%","Tree Height = 19 meters","B"
"3258",2,128,168,7156,759,7513,79,1,"11780_1_2_7","North Pacific Hypermaritime Western Red-cedar-Western Hemlock Forest","North Pacific Lowland Riparian Forest","Tree","Riparian","Tree Cover = 68%","Tree Height = 28 meters","B"
"3259",2,130,163,9170,759,2342,208,1,"11780_1_2_7","North Pacific Hypermaritime Western Red-cedar-Western Hemlock Forest","North Pacific Lowland Mixed Hardwood-Conifer Forest","Tree","Conifer-Hardwood","Tree Cover = 63%","Tree Height = 30 meters","B"
"3260",2,129,160,7039,726,9032,208,1,"10390_1_2_3_7","North Pacific Maritime Mesic-Wet Douglas-fir-Western Hemlock Forest","North Pacific Maritime Mesic-Wet Douglas-fir-Western Hemlock Forest","Tree","Conifer","Tree Cover = 60%","Tree Height = 29 meters","B"
"3261",2,127,170,9170,759,280,958,1,"11780_1_2_7","North Pacific Hypermaritime Western Red-cedar-Western Hemlock Forest","North Pacific Lowland Mixed Hardwood-Conifer Forest","Tree","Conifer-Hardwood","Tree Cover = 70%","Tree Height = 27 meters","B"
"3262",2,122,164,7039,759,488,1613,1,"11780_1_2_7","North Pacific Hypermaritime Western Red-cedar-Western Hemlock Forest","North Pacific Maritime Mesic-Wet Douglas-fir-Western Hemlock Forest","Tree","Conifer","Tree Cover = 64%","Tree Height = 22 meters","B"
"3263",2,126,166,9170,759,1192,682,1,"11780_1_2_7","North Pacific Hypermaritime Western Red-cedar-Western Hemlock Forest","North Pacific Lowland Mixed Hardwood-Conifer Forest","Tree","Conifer-Hardwood","Tree Cover = 66%","Tree Height = 26 meters","B"
"3264",2,129,171,7037,759,7389,1009,1,"11780_1_2_7","North Pacific Hypermaritime Western Red-cedar-Western Hemlock Forest","North Pacific Maritime Dry-Mesic Douglas-fir-Western Hemlock Forest","Tree","Conifer","Tree Cover = 71%","Tree Height = 29 meters","B"
"3265",2,129,172,7063,759,3913,91,1,"11780_1_2_7","North Pacific Hypermaritime Western Red-cedar-Western Hemlock Forest","North Pacific Broadleaf Landslide Forest","Tree","Hardwood","Tree Cover = 72%","Tree Height = 29 meters","B"
"3266",2,128,145,7063,759,2265,338,1,"11780_1_2_7","North Pacific Hypermaritime Western Red-cedar-Western Hemlock Forest","North Pacific Broadleaf Landslide Forest","Tree","Hardwood","Tree Cover = 45%","Tree Height = 28 meters","B"
"3267",2,120,158,7039,759,889,622,1,"11780_1_2_7","North Pacific Hypermaritime Western Red-cedar-Western Hemlock Forest","North Pacific Maritime Mesic-Wet Douglas-fir-Western Hemlock Forest","Tree","Conifer","Tree Cover = 58%","Tree Height = 20 meters","B"
"3268",2,117,165,7039,759,5685,761,1,"11780_1_2_7","North Pacific Hypermaritime Western Red-cedar-Western Hemlock Forest","North Pacific Maritime Mesic-Wet Douglas-fir-Western Hemlock Forest","Tree","Conifer","Tree Cover = 65%","Tree Height = 17 meters","B"
"3269",2,128,161,7039,759,6263,190,1,"11780_1_2_7","North Pacific Hypermaritime Western Red-cedar-Western Hemlock Forest","North Pacific Maritime Mesic-Wet Douglas-fir-Western Hemlock Forest","Tree","Conifer","Tree Cover = 61%","Tree Height = 28 meters","B"
"3270",2,126,171,7039,759,939,2843,1,"11780_1_2_7","North Pacific Hypermaritime Western Red-cedar-Western Hemlock Forest","North Pacific Maritime Mesic-Wet Douglas-fir-Western Hemlock Forest","Tree","Conifer","Tree Cover = 71%","Tree Height = 26 meters","B"
"3271",2,130,167,9170,759,1240,399,1,"11780_1_2_7","North Pacific Hypermaritime Western Red-cedar-Western Hemlock Forest","North Pacific Lowland Mixed Hardwood-Conifer Forest","Tree","Conifer-Hardwood","Tree Cover = 67%","Tree Height = 30 meters","B"
"3272",2,128,162,7063,759,899,659,1,"11780_1_2_7","North Pacific Hypermaritime Western Red-cedar-Western Hemlock Forest","North Pacific Broadleaf Landslide Forest","Tree","Hardwood","Tree Cover = 62%","Tree Height = 28 meters","B"
"3273",2,126,163,7063,726,4148,2535,1,"10390_1_2_3_7","North Pacific Maritime Mesic-Wet Douglas-fir-Western Hemlock Forest","North Pacific Broadleaf Landslide Forest","Tree","Hardwood","Tree Cover = 63%","Tree Height = 26 meters","B"
"3274",2,128,175,7035,726,6466,269,1,"10390_1_2_3_7","North Pacific Maritime Mesic-Wet Douglas-fir-Western Hemlock Forest","North Pacific Dry Douglas-fir-(Madrone) Forest and Woodland","Tree","Conifer","Tree Cover = 75%","Tree Height = 28 meters","B"
"3275",2,129,167,7063,759,637,75,1,"11780_1_2_7","North Pacific Hypermaritime Western Red-cedar-Western Hemlock Forest","North Pacific Broadleaf Landslide Forest","Tree","Hardwood","Tree Cover = 67%","Tree Height = 29 meters","B"
"3276",2,129,177,7037,726,9874,11863,1,"10390_1_2_3_7","North Pacific Maritime Mesic-Wet Douglas-fir-Western Hemlock Forest","North Pacific Maritime Dry-Mesic Douglas-fir-Western Hemlock Forest","Tree","Conifer","Tree Cover = 77%","Tree Height = 29 meters","B"
"3277",2,126,171,7063,726,5616,4320,1,"10390_1_2_3_7","North Pacific Maritime Mesic-Wet Douglas-fir-Western Hemlock Forest","North Pacific Broadleaf Landslide Forest","Tree","Hardwood","Tree Cover = 71%","Tree Height = 26 meters","B"
"3278",2,129,173,7035,759,229,191,1,"11780_1_2_7","North Pacific Hypermaritime Western Red-cedar-Western Hemlock Forest","North Pacific Dry Douglas-fir-(Madrone) Forest and Woodland","Tree","Conifer","Tree Cover = 73%","Tree Height = 29 meters","B"
"3279",2,129,144,7037,759,5553,4,1,"11780_1_2_7","North Pacific Hypermaritime Western Red-cedar-Western Hemlock Forest","North Pacific Maritime Dry-Mesic Douglas-fir-Western Hemlock Forest","Tree","Conifer","Tree Cover = 44%","Tree Height = 29 meters","B"
"3280",2,117,148,7063,759,3162,1021,1,"11780_1_2_7","North Pacific Hypermaritime Western Red-cedar-Western Hemlock Forest","North Pacific Broadleaf Landslide Forest","Tree","Hardwood","Tree Cover = 48%","Tree Height = 17 meters","B"
"3281",2,126,165,7039,726,3325,3036,1,"10390_1_2_3_7","North Pacific Maritime Mesic-Wet Douglas-fir-Western Hemlock Forest","North Pacific Maritime Mesic-Wet Douglas-fir-Western Hemlock Forest","Tree","Conifer","Tree Cover = 65%","Tree Height = 26 meters","B"
"3282",2,129,172,7035,759,275,154,1,"11780_1_2_7","North Pacific Hypermaritime Western Red-cedar-Western Hemlock Forest","North Pacific Dry Douglas-fir-(Madrone) Forest and Woodland","Tree","Conifer","Tree Cover = 72%","Tree Height = 29 meters","B"
"3283",2,130,173,7039,759,362,1660,1,"11780_1_2_7","North Pacific Hypermaritime Western Red-cedar-Western Hemlock Forest","North Pacific Maritime Mesic-Wet Douglas-fir-Western Hemlock Forest","Tree","Conifer","Tree Cover = 73%","Tree Height = 30 meters","B"
"3284",2,128,164,9170,726,2731,371,1,"10390_1_2_3_7","North Pacific Maritime Mesic-Wet Douglas-fir-Western Hemlock Forest","North Pacific Lowland Mixed Hardwood-Conifer Forest","Tree","Conifer-Hardwood","Tree Cover = 64%","Tree Height = 28 meters","B"
"3285",2,130,157,7063,759,2191,29,1,"11780_1_2_7","North Pacific Hypermaritime Western Red-cedar-Western Hemlock Forest","North Pacific Broadleaf Landslide Forest","Tree","Hardwood","Tree Cover = 57%","Tree Height = 30 meters","B"
"3286",2,130,173,7035,726,4204,171,1,"10390_1_2_3_7","North Pacific Maritime Mesic-Wet Douglas-fir-Western Hemlock Forest","North Pacific Dry Douglas-fir-(Madrone) Forest and Woodland","Tree","Conifer","Tree Cover = 73%","Tree Height = 30 meters","B"
"3287",2,130,165,9170,726,8104,384,1,"10390_1_2_3_7","North Pacific Maritime Mesic-Wet Douglas-fir-Western Hemlock Forest","North Pacific Lowland Mixed Hardwood-Conifer Forest","Tree","Conifer-Hardwood","Tree Cover = 65%","Tree Height = 30 meters","B"
"3288",2,121,168,7063,726,3840,11754,1,"10390_1_2_3_7","North Pacific Maritime Mesic-Wet Douglas-fir-Western Hemlock Forest","North Pacific Broadleaf Landslide Forest","Tree","Hardwood","Tree Cover = 68%","Tree Height = 21 meters","B"
"3289",2,128,166,9170,759,963,322,1,"11780_1_2_7","North Pacific Hypermaritime Western Red-cedar-Western Hemlock Forest","North Pacific Lowland Mixed Hardwood-Conifer Forest","Tree","Conifer-Hardwood","Tree Cover = 66%","Tree Height = 28 meters","B"
"3290",2,129,166,7037,759,7454,341,1,"11780_1_2_7","North Pacific Hypermaritime Western Red-cedar-Western Hemlock Forest","North Pacific Maritime Dry-Mesic Douglas-fir-Western Hemlock Forest","Tree","Conifer","Tree Cover = 66%","Tree Height = 29 meters","B"
"3291",2,130,162,7039,726,5039,306,1,"10390_1_2_3_7","North Pacific Maritime Mesic-Wet Douglas-fir-Western Hemlock Forest","North Pacific Maritime Mesic-Wet Douglas-fir-Western Hemlock Forest","Tree","Conifer","Tree Cover = 62%","Tree Height = 30 meters","B"
"3292",2,126,172,7035,726,3324,232,1,"10390_1_2_3_7","North Pacific Maritime Mesic-Wet Douglas-fir-Western Hemlock Forest","North Pacific Dry Douglas-fir-(Madrone) Forest and Woodland","Tree","Conifer","Tree Cover = 72%","Tree Height = 26 meters","B"
"3293",2,128,173,7063,759,956,2718,1,"11780_1_2_7","North Pacific Hypermaritime Western Red-cedar-Western Hemlock Forest","North Pacific Broadleaf Landslide Forest","Tree","Hardwood","Tree Cover = 73%","Tree Height = 28 meters","B"
"3294",2,130,168,9170,726,3898,683,1,"10390_1_2_3_7","North Pacific Maritime Mesic-Wet Douglas-fir-Western Hemlock Forest","North Pacific Lowland Mixed Hardwood-Conifer Forest","Tree","Conifer-Hardwood","Tree Cover = 68%","Tree Height = 30 meters","B"
"3295",2,129,161,7063,759,3011,22,1,"11780_1_2_7","North Pacific Hypermaritime Western Red-cedar-Western Hemlock Forest","North Pacific Broadleaf Landslide Forest","Tree","Hardwood","Tree Cover = 61%","Tree Height = 29 meters","B"
"3296",2,121,163,7063,759,197,2752,1,"11780_1_2_7","North Pacific Hypermaritime Western Red-cedar-Western Hemlock Forest","North Pacific Broadleaf Landslide Forest","Tree","Hardwood","Tree Cover = 63%","Tree Height = 21 meters","B"
"3297",2,128,176,7035,726,6465,266,1,"10390_1_2_3_7","North Pacific Maritime Mesic-Wet Douglas-fir-Western Hemlock Forest","North Pacific Dry Douglas-fir-(Madrone) Forest and Woodland","Tree","Conifer","Tree Cover = 76%","Tree Height = 28 meters","B"
"3298",2,130,153,9170,759,3899,184,1,"11780_1_2_7","North Pacific Hypermaritime Western Red-cedar-Western Hemlock Forest","North Pacific Lowland Mixed Hardwood-Conifer Forest","Tree","Conifer-Hardwood","Tree Cover = 53%","Tree Height = 30 meters","B"
"3299",2,130,164,7039,759,2424,402,1,"11780_1_2_7","North Pacific Hypermaritime Western Red-cedar-Western Hemlock Forest","North Pacific Maritime Mesic-Wet Douglas-fir-Western Hemlock Forest","Tree","Conifer","Tree Cover = 64%","Tree Height = 30 meters","B"
"3300",2,124,166,9170,726,9015,1650,1,"10390_1_2_3_7","North Pacific Maritime Mesic-Wet Douglas-fir-Western Hemlock Forest","North Pacific Lowland Mixed Hardwood-Conifer Forest","Tree","Conifer-Hardwood","Tree Cover = 66%","Tree Height = 24 meters","B"
"3301",2,130,165,7037,726,6058,820,1,"10390_1_2_3_7","North Pacific Maritime Mesic-Wet Douglas-fir-Western Hemlock Forest","North Pacific Maritime Dry-Mesic Douglas-fir-Western Hemlock Forest","Tree","Conifer","Tree Cover = 65%","Tree Height = 30 meters","B"
"3302",2,130,172,7039,759,4107,1573,1,"11780_1_2_7","North Pacific Hypermaritime Western Red-cedar-Western Hemlock Forest","North Pacific Maritime Mesic-Wet Douglas-fir-Western Hemlock Forest","Tree","Conifer","Tree Cover = 72%","Tree Height = 30 meters","B"
"3303",2,128,152,7063,759,1441,738,1,"11780_1_2_7","North Pacific Hypermaritime Western Red-cedar-Western Hemlock Forest","North Pacific Broadleaf Landslide Forest","Tree","Hardwood","Tree Cover = 52%","Tree Height = 28 meters","B"
"3304",2,129,175,7035,759,1023,294,1,"11780_1_2_7","North Pacific Hypermaritime Western Red-cedar-Western Hemlock Forest","North Pacific Dry Douglas-fir-(Madrone) Forest and Woodland","Tree","Conifer","Tree Cover = 75%","Tree Height = 29 meters","B"
"3305",2,130,156,7039,759,7078,47,1,"11780_1_2_7","North Pacific Hypermaritime Western Red-cedar-Western Hemlock Forest","North Pacific Maritime Mesic-Wet Douglas-fir-Western Hemlock Forest","Tree","Conifer","Tree Cover = 56%","Tree Height = 30 meters","B"
"3306",2,121,174,7035,759,3384,54,1,"11780_1_2_7","North Pacific Hypermaritime Western Red-cedar-Western Hemlock Forest","North Pacific Dry Douglas-fir-(Madrone) Forest and Woodland","Tree","Conifer","Tree Cover = 74%","Tree Height = 21 meters","B"
"3307",2,128,174,7039,759,1127,2969,1,"11780_1_2_7","North Pacific Hypermaritime Western Red-cedar-Western Hemlock Forest","North Pacific Maritime Mesic-Wet Douglas-fir-Western Hemlock Forest","Tree","Conifer","Tree Cover = 74%","Tree Height = 28 meters","B"
"3308",2,129,164,9170,726,5125,192,1,"10390_1_2_3_7","North Pacific Maritime Mesic-Wet Douglas-fir-Western Hemlock Forest","North Pacific Lowland Mixed Hardwood-Conifer Forest","Tree","Conifer-Hardwood","Tree Cover = 64%","Tree Height = 29 meters","B"
"3309",2,130,171,7039,726,5466,2603,1,"10390_1_2_3_7","North Pacific Maritime Mesic-Wet Douglas-fir-Western Hemlock Forest","North Pacific Maritime Mesic-Wet Douglas-fir-Western Hemlock Forest","Tree","Conifer","Tree Cover = 71%","Tree Height = 30 meters","B"
"3310",2,129,176,7035,759,1110,292,1,"11780_1_2_7","North Pacific Hypermaritime Western Red-cedar-Western Hemlock Forest","North Pacific Dry Douglas-fir-(Madrone) Forest and Woodland","Tree","Conifer","Tree Cover = 76%","Tree Height = 29 meters","B"
"3311",2,121,138,9170,759,2505,27,1,"11780_1_2_7","North Pacific Hypermaritime Western Red-cedar-Western Hemlock Forest","North Pacific Lowland Mixed Hardwood-Conifer Forest","Tree","Conifer-Hardwood","Tree Cover = 38%","Tree Height = 21 meters","B"
"3312",2,121,163,9170,759,450,1224,1,"11780_1_2_7","North Pacific Hypermaritime Western Red-cedar-Western Hemlock Forest","North Pacific Lowland Mixed Hardwood-Conifer Forest","Tree","Conifer-Hardwood","Tree Cover = 63%","Tree Height = 21 meters","B"
"3313",2,127,171,7063,726,4456,3255,1,"10390_1_2_3_7","North Pacific Maritime Mesic-Wet Douglas-fir-Western Hemlock Forest","North Pacific Broadleaf Landslide Forest","Tree","Hardwood","Tree Cover = 71%","Tree Height = 27 meters","B"
"3314",2,130,145,9170,759,8029,71,1,"11780_1_2_7","North Pacific Hypermaritime Western Red-cedar-Western Hemlock Forest","North Pacific Lowland Mixed Hardwood-Conifer Forest","Tree","Conifer-Hardwood","Tree Cover = 45%","Tree Height = 30 meters","B"
"3315",2,130,174,7039,726,8474,3882,1,"10390_1_2_3_7","North Pacific Maritime Mesic-Wet Douglas-fir-Western Hemlock Forest","North Pacific Maritime Mesic-Wet Douglas-fir-Western Hemlock Forest","Tree","Conifer","Tree Cover = 74%","Tree Height = 30 meters","B"
"3316",2,126,170,9170,726,9273,1443,1,"10390_1_2_3_7","North Pacific Maritime Mesic-Wet Douglas-fir-Western Hemlock Forest","North Pacific Lowland Mixed Hardwood-Conifer Forest","Tree","Conifer-Hardwood","Tree Cover = 70%","Tree Height = 26 meters","B"
"3317",2,118,153,9170,759,5756,563,1,"11780_1_2_7","North Pacific Hypermaritime Western Red-cedar-Western Hemlock Forest","North Pacific Lowland Mixed Hardwood-Conifer Forest","Tree","Conifer-Hardwood","Tree Cover = 53%","Tree Height = 18 meters","B"
"3318",2,128,155,7039,759,2049,59,1,"11780_1_2_7","North Pacific Hypermaritime Western Red-cedar-Western Hemlock Forest","North Pacific Maritime Mesic-Wet Douglas-fir-Western Hemlock Forest","Tree","Conifer","Tree Cover = 55%","Tree Height = 28 meters","B"
"3319",2,128,179,7035,759,1382,224,1,"11780_1_2_7","North Pacific Hypermaritime Western Red-cedar-Western Hemlock Forest","North Pacific Dry Douglas-fir-(Madrone) Forest and Woodland","Tree","Conifer","Tree Cover = 79%","Tree Height = 28 meters","B"
"3320",2,130,170,9170,759,2224,792,1,"11780_1_2_7","North Pacific Hypermaritime Western Red-cedar-Western Hemlock Forest","North Pacific Lowland Mixed Hardwood-Conifer Forest","Tree","Conifer-Hardwood","Tree Cover = 70%","Tree Height = 30 meters","B"
"3321",2,130,143,9170,759,2860,28,1,"11780_1_2_7","North Pacific Hypermaritime Western Red-cedar-Western Hemlock Forest","North Pacific Lowland Mixed Hardwood-Conifer Forest","Tree","Conifer-Hardwood","Tree Cover = 43%","Tree Height = 30 meters","B"
"3322",2,129,164,7035,759,882,29,1,"11780_1_2_7","North Pacific Hypermaritime Western Red-cedar-Western Hemlock Forest","North Pacific Dry Douglas-fir-(Madrone) Forest and Woodland","Tree","Conifer","Tree Cover = 64%","Tree Height = 29 meters","B"
"3323",2,130,145,7063,759,699,40,1,"11780_1_2_7","North Pacific Hypermaritime Western Red-cedar-Western Hemlock Forest","North Pacific Broadleaf Landslide Forest","Tree","Hardwood","Tree Cover = 45%","Tree Height = 30 meters","B"
"3324",2,121,165,7063,759,650,2730,1,"11780_1_2_7","North Pacific Hypermaritime Western Red-cedar-Western Hemlock Forest","North Pacific Broadleaf Landslide Forest","Tree","Hardwood","Tree Cover = 65%","Tree Height = 21 meters","B"
"3325",2,121,155,9170,759,2456,468,1,"11780_1_2_7","North Pacific Hypermaritime Western Red-cedar-Western Hemlock Forest","North Pacific Lowland Mixed Hardwood-Conifer Forest","Tree","Conifer-Hardwood","Tree Cover = 55%","Tree Height = 21 meters","B"
"3326",2,129,168,7039,759,6312,835,1,"11780_1_2_7","North Pacific Hypermaritime Western Red-cedar-Western Hemlock Forest","North Pacific Maritime Mesic-Wet Douglas-fir-Western Hemlock Forest","Tree","Conifer","Tree Cover = 68%","Tree Height = 29 meters","B"
"3327",2,129,168,7037,726,5607,2652,1,"10390_1_2_3_7","North Pacific Maritime Mesic-Wet Douglas-fir-Western Hemlock Forest","North Pacific Maritime Dry-Mesic Douglas-fir-Western Hemlock Forest","Tree","Conifer","Tree Cover = 68%","Tree Height = 29 meters","B"
"3328",2,129,166,9170,759,4268,231,1,"11780_1_2_7","North Pacific Hypermaritime Western Red-cedar-Western Hemlock Forest","North Pacific Lowland Mixed Hardwood-Conifer Forest","Tree","Conifer-Hardwood","Tree Cover = 66%","Tree Height = 29 meters","B"
"3329",2,126,175,7039,759,1161,3275,1,"11780_1_2_7","North Pacific Hypermaritime Western Red-cedar-Western Hemlock Forest","North Pacific Maritime Mesic-Wet Douglas-fir-Western Hemlock Forest","Tree","Conifer","Tree Cover = 75%","Tree Height = 26 meters","B"
