"","CONUS_EVT","EVT_rules","SCLASS_rules","CONUS_SCLA","CONUS_EVH","CONUS_EVC","LC16_BPS_2","VALUE","COUNT","CONUS_MZ_0","BPS_MODEL","BPS_NAME","EVT_NAME","EVT_LF","EVT_PHYS","COVER","HEIGHT","SCLASS","CHECK"
"456",7922,"Western Cool Temperate Developed Ruderal Mixed Forest","Developed",7,129,153,721,7425,1,1,"10180_1_7","East Cascades Mesic Montane Mixed-Conifer Forest and Woodland","Western Cool Temperate Developed Mixed Forest","Tree","Developed","Tree Cover = 53%","Tree Height = 29 meters","UE",FALSE
"457",7922,"Western Cool Temperate Developed Ruderal Mixed Forest","Developed",7,122,154,750,9530,93,1,"11560_1_2_7","North Pacific Lowland Riparian Forest and Shrubland","Western Cool Temperate Developed Mixed Forest","Tree","Developed","Tree Cover = 54%","Tree Height = 22 meters","UE",FALSE
"458",7922,"Western Cool Temperate Developed Ruderal Mixed Forest","Developed",7,130,154,759,6100,18,1,"11780_1_2_7","North Pacific Hypermaritime Western Red-cedar-Western Hemlock Forest","Western Cool Temperate Developed Mixed Forest","Tree","Developed","Tree Cover = 54%","Tree Height = 30 meters","UE",FALSE
"459",7922,"Western Cool Temperate Developed Ruderal Mixed Forest","Developed",7,126,163,759,6654,18,1,"11780_1_2_7","North Pacific Hypermaritime Western Red-cedar-Western Hemlock Forest","Western Cool Temperate Developed Mixed Forest","Tree","Developed","Tree Cover = 63%","Tree Height = 26 meters","UE",FALSE
"460",7922,"Western Cool Temperate Developed Ruderal Mixed Forest","Developed",7,130,158,759,6099,20,1,"11780_1_2_7","North Pacific Hypermaritime Western Red-cedar-Western Hemlock Forest","Western Cool Temperate Developed Mixed Forest","Tree","Developed","Tree Cover = 58%","Tree Height = 30 meters","UE",FALSE
"461",7922,"Western Cool Temperate Developed Ruderal Mixed Forest","Developed",7,131,152,759,7319,10,1,"11780_1_2_7","North Pacific Hypermaritime Western Red-cedar-Western Hemlock Forest","Western Cool Temperate Developed Mixed Forest","Tree","Developed","Tree Cover = 52%","Tree Height = 31 meters","UE",FALSE
"462",7922,"Western Cool Temperate Developed Ruderal Mixed Forest","Developed",7,123,168,750,9363,58,1,"11560_1_2_7","North Pacific Lowland Riparian Forest and Shrubland","Western Cool Temperate Developed Mixed Forest","Tree","Developed","Tree Cover = 68%","Tree Height = 23 meters","UE",FALSE
"463",7922,"Western Cool Temperate Developed Ruderal Mixed Forest","Developed",7,131,170,726,7567,30,1,"10390_1_2_3_7","North Pacific Maritime Mesic-Wet Douglas-fir-Western Hemlock Forest","Western Cool Temperate Developed Mixed Forest","Tree","Developed","Tree Cover = 70%","Tree Height = 31 meters","UE",FALSE
"464",7922,"Western Cool Temperate Developed Ruderal Mixed Forest","Developed",7,119,163,759,7670,4,1,"11780_1_2_7","North Pacific Hypermaritime Western Red-cedar-Western Hemlock Forest","Western Cool Temperate Developed Mixed Forest","Tree","Developed","Tree Cover = 63%","Tree Height = 19 meters","UE",FALSE
"465",7922,"Western Cool Temperate Developed Ruderal Mixed Forest","Developed",7,130,145,759,7246,10,1,"11780_1_2_7","North Pacific Hypermaritime Western Red-cedar-Western Hemlock Forest","Western Cool Temperate Developed Mixed Forest","Tree","Developed","Tree Cover = 45%","Tree Height = 30 meters","UE",FALSE
"466",7922,"Western Cool Temperate Developed Ruderal Mixed Forest","Developed",7,121,147,750,7644,84,1,"11560_1_2_7","North Pacific Lowland Riparian Forest and Shrubland","Western Cool Temperate Developed Mixed Forest","Tree","Developed","Tree Cover = 47%","Tree Height = 21 meters","UE",FALSE
"467",7922,"Western Cool Temperate Developed Ruderal Mixed Forest","Developed",7,130,162,750,7020,27,1,"11560_1_2_7","North Pacific Lowland Riparian Forest and Shrubland","Western Cool Temperate Developed Mixed Forest","Tree","Developed","Tree Cover = 62%","Tree Height = 30 meters","UE",FALSE
"468",7922,"Western Cool Temperate Developed Ruderal Mixed Forest","Developed",7,131,161,726,7722,15,1,"10390_1_2_3_7","North Pacific Maritime Mesic-Wet Douglas-fir-Western Hemlock Forest","Western Cool Temperate Developed Mixed Forest","Tree","Developed","Tree Cover = 61%","Tree Height = 31 meters","UE",FALSE
"469",7922,"Western Cool Temperate Developed Ruderal Mixed Forest","Developed",7,118,144,750,6554,93,1,"11560_1_2_7","North Pacific Lowland Riparian Forest and Shrubland","Western Cool Temperate Developed Mixed Forest","Tree","Developed","Tree Cover = 44%","Tree Height = 18 meters","UE",FALSE
"470",7922,"Western Cool Temperate Developed Ruderal Mixed Forest","Developed",7,122,147,750,6511,79,1,"11560_1_2_7","North Pacific Lowland Riparian Forest and Shrubland","Western Cool Temperate Developed Mixed Forest","Tree","Developed","Tree Cover = 47%","Tree Height = 22 meters","UE",FALSE
"471",7922,"Western Cool Temperate Developed Ruderal Mixed Forest","Developed",7,125,149,721,7484,1,1,"10180_1_7","East Cascades Mesic Montane Mixed-Conifer Forest and Woodland","Western Cool Temperate Developed Mixed Forest","Tree","Developed","Tree Cover = 49%","Tree Height = 25 meters","UE",FALSE
"472",7922,"Western Cool Temperate Developed Ruderal Mixed Forest","Developed",7,132,157,759,8030,6,1,"11780_1_2_7","North Pacific Hypermaritime Western Red-cedar-Western Hemlock Forest","Western Cool Temperate Developed Mixed Forest","Tree","Developed","Tree Cover = 57%","Tree Height = 32 meters","UE",FALSE
"473",7922,"Western Cool Temperate Developed Ruderal Mixed Forest","Developed",7,121,145,759,4668,14,1,"11780_1_2_7","North Pacific Hypermaritime Western Red-cedar-Western Hemlock Forest","Western Cool Temperate Developed Mixed Forest","Tree","Developed","Tree Cover = 45%","Tree Height = 21 meters","UE",FALSE
"474",7922,"Western Cool Temperate Developed Ruderal Mixed Forest","Developed",7,125,163,759,6512,23,1,"11780_1_2_7","North Pacific Hypermaritime Western Red-cedar-Western Hemlock Forest","Western Cool Temperate Developed Mixed Forest","Tree","Developed","Tree Cover = 63%","Tree Height = 25 meters","UE",FALSE
"475",7922,"Western Cool Temperate Developed Ruderal Mixed Forest","Developed",7,121,155,750,8299,80,1,"11560_1_2_7","North Pacific Lowland Riparian Forest and Shrubland","Western Cool Temperate Developed Mixed Forest","Tree","Developed","Tree Cover = 55%","Tree Height = 21 meters","UE",FALSE
"476",7922,"Western Cool Temperate Developed Ruderal Mixed Forest","Developed",7,120,148,759,7922,13,1,"11780_1_2_7","North Pacific Hypermaritime Western Red-cedar-Western Hemlock Forest","Western Cool Temperate Developed Mixed Forest","Tree","Developed","Tree Cover = 48%","Tree Height = 20 meters","UE",FALSE
"477",7922,"Western Cool Temperate Developed Ruderal Mixed Forest","Developed",7,121,145,726,9959,32,1,"10390_1_2_3_7","North Pacific Maritime Mesic-Wet Douglas-fir-Western Hemlock Forest","Western Cool Temperate Developed Mixed Forest","Tree","Developed","Tree Cover = 45%","Tree Height = 21 meters","UE",FALSE
"478",7922,"Western Cool Temperate Developed Ruderal Mixed Forest","Developed",7,134,156,750,6105,32,1,"11560_1_2_7","North Pacific Lowland Riparian Forest and Shrubland","Western Cool Temperate Developed Mixed Forest","Tree","Developed","Tree Cover = 56%","Tree Height = 34 meters","UE",FALSE
"479",7922,"Western Cool Temperate Developed Ruderal Mixed Forest","Developed",7,118,151,750,6104,65,1,"11560_1_2_7","North Pacific Lowland Riparian Forest and Shrubland","Western Cool Temperate Developed Mixed Forest","Tree","Developed","Tree Cover = 51%","Tree Height = 18 meters","UE",FALSE
"480",7922,"Western Cool Temperate Developed Ruderal Mixed Forest","Developed",7,129,147,750,6156,29,1,"11560_1_2_7","North Pacific Lowland Riparian Forest and Shrubland","Western Cool Temperate Developed Mixed Forest","Tree","Developed","Tree Cover = 47%","Tree Height = 29 meters","UE",FALSE
"481",7922,"Western Cool Temperate Developed Ruderal Mixed Forest","Developed",7,119,138,750,8361,41,1,"11560_1_2_7","North Pacific Lowland Riparian Forest and Shrubland","Western Cool Temperate Developed Mixed Forest","Tree","Developed","Tree Cover = 38%","Tree Height = 19 meters","UE",FALSE
"482",7922,"Western Cool Temperate Developed Ruderal Mixed Forest","Developed",7,119,142,726,5714,32,1,"10390_1_2_3_7","North Pacific Maritime Mesic-Wet Douglas-fir-Western Hemlock Forest","Western Cool Temperate Developed Mixed Forest","Tree","Developed","Tree Cover = 42%","Tree Height = 19 meters","UE",FALSE
"483",7922,"Western Cool Temperate Developed Ruderal Mixed Forest","Developed",7,126,146,759,4665,9,1,"11780_1_2_7","North Pacific Hypermaritime Western Red-cedar-Western Hemlock Forest","Western Cool Temperate Developed Mixed Forest","Tree","Developed","Tree Cover = 46%","Tree Height = 26 meters","UE",FALSE
"484",7922,"Western Cool Temperate Developed Ruderal Mixed Forest","Developed",7,123,143,759,8498,6,1,"11780_1_2_7","North Pacific Hypermaritime Western Red-cedar-Western Hemlock Forest","Western Cool Temperate Developed Mixed Forest","Tree","Developed","Tree Cover = 43%","Tree Height = 23 meters","UE",FALSE
"485",7922,"Western Cool Temperate Developed Ruderal Mixed Forest","Developed",7,126,142,750,8544,11,1,"11560_1_2_7","North Pacific Lowland Riparian Forest and Shrubland","Western Cool Temperate Developed Mixed Forest","Tree","Developed","Tree Cover = 42%","Tree Height = 26 meters","UE",FALSE
"486",7922,"Western Cool Temperate Developed Ruderal Mixed Forest","Developed",7,130,149,750,6408,24,1,"11560_1_2_7","North Pacific Lowland Riparian Forest and Shrubland","Western Cool Temperate Developed Mixed Forest","Tree","Developed","Tree Cover = 49%","Tree Height = 30 meters","UE",FALSE
"487",7922,"Western Cool Temperate Developed Ruderal Mixed Forest","Developed",7,117,161,750,6124,46,1,"11560_1_2_7","North Pacific Lowland Riparian Forest and Shrubland","Western Cool Temperate Developed Mixed Forest","Tree","Developed","Tree Cover = 61%","Tree Height = 17 meters","UE",FALSE
"488",7922,"Western Cool Temperate Developed Ruderal Mixed Forest","Developed",7,130,151,721,7358,1,1,"10180_1_7","East Cascades Mesic Montane Mixed-Conifer Forest and Woodland","Western Cool Temperate Developed Mixed Forest","Tree","Developed","Tree Cover = 51%","Tree Height = 30 meters","UE",FALSE
"489",7922,"Western Cool Temperate Developed Ruderal Mixed Forest","Developed",7,122,145,750,9483,74,1,"11560_1_2_7","North Pacific Lowland Riparian Forest and Shrubland","Western Cool Temperate Developed Mixed Forest","Tree","Developed","Tree Cover = 45%","Tree Height = 22 meters","UE",FALSE
"490",7923,"Western Cool Temperate Developed Ruderal Shrubland","Developed",7,205,225,750,3762,5,1,"11560_1_2_7","North Pacific Lowland Riparian Forest and Shrubland","Western Cool Temperate Developed Shrubland","Shrub","Developed","Shrub Cover = 25%","Shrub Height = 0.5 meter","UE",FALSE
"491",7923,"Western Cool Temperate Developed Ruderal Shrubland","Developed",7,222,256,759,9131,1,1,"11780_1_2_7","North Pacific Hypermaritime Western Red-cedar-Western Hemlock Forest","Western Cool Temperate Developed Shrubland","Shrub","Developed","Shrub Cover = 56%","Shrub Height = 2.2 meters","UE",FALSE
"492",7923,"Western Cool Temperate Developed Ruderal Shrubland","Developed",7,214,252,759,7021,1,1,"11780_1_2_7","North Pacific Hypermaritime Western Red-cedar-Western Hemlock Forest","Western Cool Temperate Developed Shrubland","Shrub","Developed","Shrub Cover = 52%","Shrub Height = 1.4 meters","UE",FALSE
"493",7923,"Western Cool Temperate Developed Ruderal Shrubland","Developed",7,213,249,750,3761,6,1,"11560_1_2_7","North Pacific Lowland Riparian Forest and Shrubland","Western Cool Temperate Developed Shrubland","Shrub","Developed","Shrub Cover = 49%","Shrub Height = 1.3 meters","UE",FALSE
"494",7923,"Western Cool Temperate Developed Ruderal Shrubland","Developed",7,219,242,750,5921,3,1,"11560_1_2_7","North Pacific Lowland Riparian Forest and Shrubland","Western Cool Temperate Developed Shrubland","Shrub","Developed","Shrub Cover = 42%","Shrub Height = 1.9 meters","UE",FALSE
"495",7923,"Western Cool Temperate Developed Ruderal Shrubland","Developed",7,216,259,750,6603,4,1,"11560_1_2_7","North Pacific Lowland Riparian Forest and Shrubland","Western Cool Temperate Developed Shrubland","Shrub","Developed","Shrub Cover = 59%","Shrub Height = 1.6 meters","UE",FALSE
"496",7923,"Western Cool Temperate Developed Ruderal Shrubland","Developed",7,208,246,750,3741,8,1,"11560_1_2_7","North Pacific Lowland Riparian Forest and Shrubland","Western Cool Temperate Developed Shrubland","Shrub","Developed","Shrub Cover = 46%","Shrub Height = 0.8 meter","UE",FALSE
"497",7923,"Western Cool Temperate Developed Ruderal Shrubland","Developed",7,206,244,750,3742,5,1,"11560_1_2_7","North Pacific Lowland Riparian Forest and Shrubland","Western Cool Temperate Developed Shrubland","Shrub","Developed","Shrub Cover = 44%","Shrub Height = 0.6 meter","UE",FALSE
"498",7923,"Western Cool Temperate Developed Ruderal Shrubland","Developed",7,217,269,759,4356,2,1,"11780_1_2_7","North Pacific Hypermaritime Western Red-cedar-Western Hemlock Forest","Western Cool Temperate Developed Shrubland","Shrub","Developed","Shrub Cover = 69%","Shrub Height = 1.7 meters","UE",FALSE
"499",7923,"Western Cool Temperate Developed Ruderal Shrubland","Developed",7,204,231,750,3071,4,1,"11560_1_2_7","North Pacific Lowland Riparian Forest and Shrubland","Western Cool Temperate Developed Shrubland","Shrub","Developed","Shrub Cover = 31%","Shrub Height = 0.4 meter","UE",FALSE
"500",7923,"Western Cool Temperate Developed Ruderal Shrubland","Developed",7,208,250,750,3745,6,1,"11560_1_2_7","North Pacific Lowland Riparian Forest and Shrubland","Western Cool Temperate Developed Shrubland","Shrub","Developed","Shrub Cover = 50%","Shrub Height = 0.8 meter","UE",FALSE
"501",7923,"Western Cool Temperate Developed Ruderal Shrubland","Developed",7,214,240,750,8223,4,1,"11560_1_2_7","North Pacific Lowland Riparian Forest and Shrubland","Western Cool Temperate Developed Shrubland","Shrub","Developed","Shrub Cover = 40%","Shrub Height = 1.4 meters","UE",FALSE
"502",7923,"Western Cool Temperate Developed Ruderal Shrubland","Developed",7,222,259,750,8394,4,1,"11560_1_2_7","North Pacific Lowland Riparian Forest and Shrubland","Western Cool Temperate Developed Shrubland","Shrub","Developed","Shrub Cover = 59%","Shrub Height = 2.2 meters","UE",FALSE
"503",7923,"Western Cool Temperate Developed Ruderal Shrubland","Developed",7,210,250,750,3733,3,1,"11560_1_2_7","North Pacific Lowland Riparian Forest and Shrubland","Western Cool Temperate Developed Shrubland","Shrub","Developed","Shrub Cover = 50%","Shrub Height = 1 meter","UE",FALSE
"504",7923,"Western Cool Temperate Developed Ruderal Shrubland","Developed",7,223,260,721,8513,1,1,"10180_1_7","East Cascades Mesic Montane Mixed-Conifer Forest and Woodland","Western Cool Temperate Developed Shrubland","Shrub","Developed","Shrub Cover = 60%","Shrub Height = 2.3 meters","UE",FALSE
"505",7923,"Western Cool Temperate Developed Ruderal Shrubland","Developed",7,220,250,750,4458,4,1,"11560_1_2_7","North Pacific Lowland Riparian Forest and Shrubland","Western Cool Temperate Developed Shrubland","Shrub","Developed","Shrub Cover = 50%","Shrub Height = 2.0 meters","UE",FALSE
"506",7923,"Western Cool Temperate Developed Ruderal Shrubland","Developed",7,208,242,750,3765,12,1,"11560_1_2_7","North Pacific Lowland Riparian Forest and Shrubland","Western Cool Temperate Developed Shrubland","Shrub","Developed","Shrub Cover = 42%","Shrub Height = 0.8 meter","UE",FALSE
"507",7924,"Western Cool Temperate Developed Ruderal Grassland","Developed",7,303,352,759,8898,61,1,"11780_1_2_7","North Pacific Hypermaritime Western Red-cedar-Western Hemlock Forest","Western Cool Temperate Developed Herbaceous","Herb","Developed","Herb Cover = 52%","Herb Height = 0.3 meter","UE",FALSE
"508",7924,"Western Cool Temperate Developed Ruderal Grassland","Developed",7,304,356,759,9912,33,1,"11780_1_2_7","North Pacific Hypermaritime Western Red-cedar-Western Hemlock Forest","Western Cool Temperate Developed Herbaceous","Herb","Developed","Herb Cover = 56%","Herb Height = 0.4 meter","UE",FALSE
"509",7924,"Western Cool Temperate Developed Ruderal Grassland","Developed",7,303,318,750,3878,4,1,"11560_1_2_7","North Pacific Lowland Riparian Forest and Shrubland","Western Cool Temperate Developed Herbaceous","Herb","Developed","Herb Cover = 18%","Herb Height = 0.3 meter","UE",FALSE
"510",7924,"Western Cool Temperate Developed Ruderal Grassland","Developed",7,302,320,750,3877,3,1,"11560_1_2_7","North Pacific Lowland Riparian Forest and Shrubland","Western Cool Temperate Developed Herbaceous","Herb","Developed","Herb Cover = 20%","Herb Height = 0.2 meter","UE",FALSE
"511",7924,"Western Cool Temperate Developed Ruderal Grassland","Developed",7,303,355,726,6979,353,1,"10390_1_2_3_7","North Pacific Maritime Mesic-Wet Douglas-fir-Western Hemlock Forest","Western Cool Temperate Developed Herbaceous","Herb","Developed","Herb Cover = 55%","Herb Height = 0.3 meter","UE",FALSE
"512",7924,"Western Cool Temperate Developed Ruderal Grassland","Developed",7,302,360,759,8988,20,1,"11780_1_2_7","North Pacific Hypermaritime Western Red-cedar-Western Hemlock Forest","Western Cool Temperate Developed Herbaceous","Herb","Developed","Herb Cover = 60%","Herb Height = 0.2 meter","UE",FALSE
"513",7924,"Western Cool Temperate Developed Ruderal Grassland","Developed",7,302,362,759,4672,13,1,"11780_1_2_7","North Pacific Hypermaritime Western Red-cedar-Western Hemlock Forest","Western Cool Temperate Developed Herbaceous","Herb","Developed","Herb Cover = 62%","Herb Height = 0.2 meter","UE",FALSE
"514",7924,"Western Cool Temperate Developed Ruderal Grassland","Developed",7,305,329,759,6815,13,1,"11780_1_2_7","North Pacific Hypermaritime Western Red-cedar-Western Hemlock Forest","Western Cool Temperate Developed Herbaceous","Herb","Developed","Herb Cover = 29%","Herb Height = 0.5 meter","UE",FALSE
"515",7924,"Western Cool Temperate Developed Ruderal Grassland","Developed",7,304,366,759,9946,11,1,"11780_1_2_7","North Pacific Hypermaritime Western Red-cedar-Western Hemlock Forest","Western Cool Temperate Developed Herbaceous","Herb","Developed","Herb Cover = 66%","Herb Height = 0.4 meter","UE",FALSE
"516",7924,"Western Cool Temperate Developed Ruderal Grassland","Developed",7,302,364,759,4152,8,1,"11780_1_2_7","North Pacific Hypermaritime Western Red-cedar-Western Hemlock Forest","Western Cool Temperate Developed Herbaceous","Herb","Developed","Herb Cover = 64%","Herb Height = 0.2 meter","UE",FALSE
"517",7924,"Western Cool Temperate Developed Ruderal Grassland","Developed",7,304,360,759,9911,14,1,"11780_1_2_7","North Pacific Hypermaritime Western Red-cedar-Western Hemlock Forest","Western Cool Temperate Developed Herbaceous","Herb","Developed","Herb Cover = 60%","Herb Height = 0.4 meter","UE",FALSE
"518",7924,"Western Cool Temperate Developed Ruderal Grassland","Developed",7,302,366,759,8053,5,1,"11780_1_2_7","North Pacific Hypermaritime Western Red-cedar-Western Hemlock Forest","Western Cool Temperate Developed Herbaceous","Herb","Developed","Herb Cover = 66%","Herb Height = 0.2 meter","UE",FALSE
"519",7924,"Western Cool Temperate Developed Ruderal Grassland","Developed",7,304,335,723,9001,12,1,"10360_1_2","North Pacific Hypermaritime Sitka Spruce Forest","Western Cool Temperate Developed Herbaceous","Herb","Developed","Herb Cover = 35%","Herb Height = 0.4 meter","UE",FALSE
"520",7924,"Western Cool Temperate Developed Ruderal Grassland","Developed",7,304,336,759,4594,21,1,"11780_1_2_7","North Pacific Hypermaritime Western Red-cedar-Western Hemlock Forest","Western Cool Temperate Developed Herbaceous","Herb","Developed","Herb Cover = 36%","Herb Height = 0.4 meter","UE",FALSE
"521",7924,"Western Cool Temperate Developed Ruderal Grassland","Developed",7,304,335,759,4339,24,1,"11780_1_2_7","North Pacific Hypermaritime Western Red-cedar-Western Hemlock Forest","Western Cool Temperate Developed Herbaceous","Herb","Developed","Herb Cover = 35%","Herb Height = 0.4 meter","UE",FALSE
"522",7924,"Western Cool Temperate Developed Ruderal Grassland","Developed",7,302,353,759,8944,15,1,"11780_1_2_7","North Pacific Hypermaritime Western Red-cedar-Western Hemlock Forest","Western Cool Temperate Developed Herbaceous","Herb","Developed","Herb Cover = 53%","Herb Height = 0.2 meter","UE",FALSE
"523",7924,"Western Cool Temperate Developed Ruderal Grassland","Developed",7,302,373,759,4511,5,1,"11780_1_2_7","North Pacific Hypermaritime Western Red-cedar-Western Hemlock Forest","Western Cool Temperate Developed Herbaceous","Herb","Developed","Herb Cover = 73%","Herb Height = 0.2 meter","UE",FALSE
"524",7924,"Western Cool Temperate Developed Ruderal Grassland","Developed",7,304,338,723,8839,15,1,"10360_1_2","North Pacific Hypermaritime Sitka Spruce Forest","Western Cool Temperate Developed Herbaceous","Herb","Developed","Herb Cover = 38%","Herb Height = 0.4 meter","UE",FALSE
"525",7924,"Western Cool Temperate Developed Ruderal Grassland","Developed",7,302,355,759,4151,18,1,"11780_1_2_7","North Pacific Hypermaritime Western Red-cedar-Western Hemlock Forest","Western Cool Temperate Developed Herbaceous","Herb","Developed","Herb Cover = 55%","Herb Height = 0.2 meter","UE",FALSE
"526",7924,"Western Cool Temperate Developed Ruderal Grassland","Developed",7,304,353,759,3677,35,1,"11780_1_2_7","North Pacific Hypermaritime Western Red-cedar-Western Hemlock Forest","Western Cool Temperate Developed Herbaceous","Herb","Developed","Herb Cover = 53%","Herb Height = 0.4 meter","UE",FALSE
"527",7924,"Western Cool Temperate Developed Ruderal Grassland","Developed",7,305,342,721,9055,2,1,"10180_1_7","East Cascades Mesic Montane Mixed-Conifer Forest and Woodland","Western Cool Temperate Developed Herbaceous","Herb","Developed","Herb Cover = 42%","Herb Height = 0.5 meter","UE",FALSE
"528",7924,"Western Cool Temperate Developed Ruderal Grassland","Developed",7,305,336,750,6652,29,1,"11560_1_2_7","North Pacific Lowland Riparian Forest and Shrubland","Western Cool Temperate Developed Herbaceous","Herb","Developed","Herb Cover = 36%","Herb Height = 0.5 meter","UE",FALSE
"529",7924,"Western Cool Temperate Developed Ruderal Grassland","Developed",7,305,329,750,3732,18,1,"11560_1_2_7","North Pacific Lowland Riparian Forest and Shrubland","Western Cool Temperate Developed Herbaceous","Herb","Developed","Herb Cover = 29%","Herb Height = 0.5 meter","UE",FALSE
"530",7924,"Western Cool Temperate Developed Ruderal Grassland","Developed",7,302,349,759,8113,18,1,"11780_1_2_7","North Pacific Hypermaritime Western Red-cedar-Western Hemlock Forest","Western Cool Temperate Developed Herbaceous","Herb","Developed","Herb Cover = 49%","Herb Height = 0.2 meter","UE",FALSE
"531",7924,"Western Cool Temperate Developed Ruderal Grassland","Developed",7,304,373,750,7745,36,1,"11560_1_2_7","North Pacific Lowland Riparian Forest and Shrubland","Western Cool Temperate Developed Herbaceous","Herb","Developed","Herb Cover = 73%","Herb Height = 0.4 meter","UE",FALSE
"532",7924,"Western Cool Temperate Developed Ruderal Grassland","Developed",7,304,331,759,4634,15,1,"11780_1_2_7","North Pacific Hypermaritime Western Red-cedar-Western Hemlock Forest","Western Cool Temperate Developed Herbaceous","Herb","Developed","Herb Cover = 31%","Herb Height = 0.4 meter","UE",FALSE
"533",7924,"Western Cool Temperate Developed Ruderal Grassland","Developed",7,304,358,759,4380,23,1,"11780_1_2_7","North Pacific Hypermaritime Western Red-cedar-Western Hemlock Forest","Western Cool Temperate Developed Herbaceous","Herb","Developed","Herb Cover = 58%","Herb Height = 0.4 meter","UE",FALSE
"534",7924,"Western Cool Temperate Developed Ruderal Grassland","Developed",7,306,331,759,6546,7,1,"11780_1_2_7","North Pacific Hypermaritime Western Red-cedar-Western Hemlock Forest","Western Cool Temperate Developed Herbaceous","Herb","Developed","Herb Cover = 31%","Herb Height = 0.6 meter","UE",FALSE
"535",7924,"Western Cool Temperate Developed Ruderal Grassland","Developed",7,304,355,759,6308,27,1,"11780_1_2_7","North Pacific Hypermaritime Western Red-cedar-Western Hemlock Forest","Western Cool Temperate Developed Herbaceous","Herb","Developed","Herb Cover = 55%","Herb Height = 0.4 meter","UE",FALSE
"536",7924,"Western Cool Temperate Developed Ruderal Grassland","Developed",7,304,349,759,7694,32,1,"11780_1_2_7","North Pacific Hypermaritime Western Red-cedar-Western Hemlock Forest","Western Cool Temperate Developed Herbaceous","Herb","Developed","Herb Cover = 49%","Herb Height = 0.4 meter","UE",FALSE
"537",7924,"Western Cool Temperate Developed Ruderal Grassland","Developed",7,303,358,750,5835,55,1,"11560_1_2_7","North Pacific Lowland Riparian Forest and Shrubland","Western Cool Temperate Developed Herbaceous","Herb","Developed","Herb Cover = 58%","Herb Height = 0.3 meter","UE",FALSE
"538",7924,"Western Cool Temperate Developed Ruderal Grassland","Developed",7,307,329,759,4593,11,1,"11780_1_2_7","North Pacific Hypermaritime Western Red-cedar-Western Hemlock Forest","Western Cool Temperate Developed Herbaceous","Herb","Developed","Herb Cover = 29%","Herb Height = 0.7 meter","UE",FALSE
"539",7924,"Western Cool Temperate Developed Ruderal Grassland","Developed",7,303,340,726,8106,160,1,"10390_1_2_3_7","North Pacific Maritime Mesic-Wet Douglas-fir-Western Hemlock Forest","Western Cool Temperate Developed Herbaceous","Herb","Developed","Herb Cover = 40%","Herb Height = 0.3 meter","UE",FALSE
"540",7924,"Western Cool Temperate Developed Ruderal Grassland","Developed",7,303,329,759,6918,5,1,"11780_1_2_7","North Pacific Hypermaritime Western Red-cedar-Western Hemlock Forest","Western Cool Temperate Developed Herbaceous","Herb","Developed","Herb Cover = 29%","Herb Height = 0.3 meter","UE",FALSE
"541",7924,"Western Cool Temperate Developed Ruderal Grassland","Developed",7,305,325,759,6094,7,1,"11780_1_2_7","North Pacific Hypermaritime Western Red-cedar-Western Hemlock Forest","Western Cool Temperate Developed Herbaceous","Herb","Developed","Herb Cover = 25%","Herb Height = 0.5 meter","UE",FALSE
"542",7924,"Western Cool Temperate Developed Ruderal Grassland","Developed",7,305,332,750,8638,16,1,"11560_1_2_7","North Pacific Lowland Riparian Forest and Shrubland","Western Cool Temperate Developed Herbaceous","Herb","Developed","Herb Cover = 32%","Herb Height = 0.5 meter","UE",FALSE
"543",7924,"Western Cool Temperate Developed Ruderal Grassland","Developed",7,305,340,721,9002,1,1,"10180_1_7","East Cascades Mesic Montane Mixed-Conifer Forest and Woodland","Western Cool Temperate Developed Herbaceous","Herb","Developed","Herb Cover = 40%","Herb Height = 0.5 meter","UE",FALSE
"544",7924,"Western Cool Temperate Developed Ruderal Grassland","Developed",7,304,332,723,8701,6,1,"10360_1_2","North Pacific Hypermaritime Sitka Spruce Forest","Western Cool Temperate Developed Herbaceous","Herb","Developed","Herb Cover = 32%","Herb Height = 0.4 meter","UE",FALSE
"545",7924,"Western Cool Temperate Developed Ruderal Grassland","Developed",7,305,335,750,6872,20,1,"11560_1_2_7","North Pacific Lowland Riparian Forest and Shrubland","Western Cool Temperate Developed Herbaceous","Herb","Developed","Herb Cover = 35%","Herb Height = 0.5 meter","UE",FALSE
"546",7924,"Western Cool Temperate Developed Ruderal Grassland","Developed",7,303,361,759,5646,30,1,"11780_1_2_7","North Pacific Hypermaritime Western Red-cedar-Western Hemlock Forest","Western Cool Temperate Developed Herbaceous","Herb","Developed","Herb Cover = 61%","Herb Height = 0.3 meter","UE",FALSE
"547",7924,"Western Cool Temperate Developed Ruderal Grassland","Developed",7,303,369,726,9493,60,1,"10390_1_2_3_7","North Pacific Maritime Mesic-Wet Douglas-fir-Western Hemlock Forest","Western Cool Temperate Developed Herbaceous","Herb","Developed","Herb Cover = 69%","Herb Height = 0.3 meter","UE",FALSE
"548",7924,"Western Cool Temperate Developed Ruderal Grassland","Developed",7,305,336,723,7299,10,1,"10360_1_2","North Pacific Hypermaritime Sitka Spruce Forest","Western Cool Temperate Developed Herbaceous","Herb","Developed","Herb Cover = 36%","Herb Height = 0.5 meter","UE",FALSE
